video_name,method,total_frames,motion_frames,discarded_frames,reduction_percentage,processing_time_seconds,fps,continuity_score,avg_segment_length,num_segments,average_motion_area_ratio,maximum_motion_area_ratio,minimum_motion_area_ratio
20_0.mp4,GMM,481,42,439,91.26819126819127,7.189206999999442,66.90584928213048,0.8809523809523809,8.4,5,0.03971742543171115,0.041788766788766786,0.03825549450549451
21_0.mp4,Baseline,310,310,0,0.0,2.828726600000664,109.58994764638167,0.9967741935483871,310.0,1,1.0,1.0,1.0
21_0.mp4,FrameDifference,310,220,90,29.03225806451613,3.6088715999976557,85.89942629164234,0.6272727272727273,2.682926829268293,82,0.02676089508364899,0.08464952256944444,0.005437282986111111
21_0.mp4,MOG2,310,307,3,0.967741935483871,8.423750899997685,36.80070834004424,0.9869706840390879,76.75,4,0.2070204770629749,1.0,0.005516493055555556
21_0.mp4,KNN,310,310,0,0.0,11.391385800001444,27.21354587077199,0.9967741935483871,310.0,1,0.2223840620799731,1.0,0.08981770833333333
21_0.mp4,GMM,310,307,3,0.967741935483871,33.596010899997054,9.227285969240686,0.996742671009772,307.0,1,0.059290000537233115,0.11010633680555555,0.010308159722222222
22_0.mp4,Baseline,57,57,0,0.0,0.10614649999843095,536.9936832664531,0.9824561403508771,57.0,1,1.0,1.0,1.0
22_0.mp4,FrameDifference,57,33,24,42.10526315789473,0.11938720000034664,477.43811731772337,0.9090909090909091,11.0,3,0.03757382856341189,0.06398148148148149,0.02927662037037037
22_0.mp4,MOG2,57,57,0,0.0,0.2693250000011176,211.64021163933342,0.9824561403508771,57.0,1,0.1271569403833658,1.0,0.029583333333333333
22_0.mp4,KNN,57,57,0,0.0,0.4849862999981269,117.52909309029995,0.9824561403508771,57.0,1,0.16649183723196886,1.0,0.0614525462962963
22_0.mp4,GMM,57,23,34,59.64912280701754,1.4750764000018535,38.64206626851896,0.9565217391304348,23.0,1,0.039672151771336546,0.04918402777777778,0.02929976851851852
23_0.mp4,Baseline,71,71,0,0.0,0.06812150000041584,1042.2553819215166,0.9859154929577465,71.0,1,1.0,1.0,1.0
23_0.mp4,FrameDifference,71,11,60,84.50704225352112,0.11763210000208346,603.5767447724088,0.8181818181818182,5.5,2,0.05190577651515151,0.06012271148989899,0.04942984532828283
23_0.mp4,MOG2,71,62,9,12.676056338028168,0.4401158000000578,161.32117956226674,0.9193548387096774,12.4,5,0.1524780313212773,1.0,0.049873737373737376
23_0.mp4,KNN,71,71,0,0.0,1.0511662999997498,67.54402229220715,0.9859154929577465,71.0,1,0.17095178790546306,1.0,0.06547900883838384
23_0.mp4,GMM,71,18,53,74.64788732394366,1.0788460999974632,65.81105497824662,0.9444444444444444,18.0,1,0.06211419753086421,0.06754064078282829,0.05043600063131313
24_0.mp4,Baseline,131,131,0,0.0,0.2964105999999447,441.9545050009158,0.9923664122137404,131.0,1,1.0,1.0,1.0
24_0.mp4,FrameDifference,131,60,71,54.19847328244275,0.309936600002402,422.66708739459864,0.5333333333333333,2.142857142857143,28,0.049517859256628785,0.15174449573863635,0.02220791903409091
24_0.mp4,MOG2,131,131,0,0.0,0.9359576999995625,139.963590234966,0.9923664122137404,131.0,1,0.22473464743450733,1.0,0.06447531960227272
24_0.mp4,KNN,131,131,0,0.0,1.9237675000003946,68.09554688909815,0.9923664122137404,131.0,1,0.32601295487074955,1.0,0.11654829545454545
